year,regional_schlüssel,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
2016,5154028,14,99,2,4,4,10,4,28,3,36,0,2,0,0,1,19
2016,5154032,61,207,0,7,14,31,27,53,15,86,2,7,0,0,3,23
2016,5154036,155,349,6,19,31,54,72,117,28,116,2,11,0,0,16,32
2016,5154040,46,53,2,1,7,4,12,20,19,21,1,0,0,1,5,6
2016,5154044,34,137,4,5,9,11,7,51,5,50,2,3,0,0,7,17
2016,5154048,4,42,0,1,1,2,0,17,2,14,0,3,0,0,1,5
2016,5154052,42,110,2,3,9,12,22,30,6,45,1,2,0,0,2,18
2016,5154056,18,67,1,2,7,3,2,27,5,24,1,1,0,0,2,10
2016,5154060,9,66,0,4,2,12,4,17,3,19,0,5,0,0,0,9
2016,5154064,35,73,0,3,5,18,10,14,15,25,0,2,0,0,5,11
2016,5158004,119,287,6,15,20,29,36,77,38,104,1,16,0,1,18,45
2016,5158008,52,216,2,2,9,14,20,49,11,98,1,10,0,0,9,43
2016,5158012,61,168,7,8,13,20,14,48,18,58,2,6,0,0,7,28
2016,5158016,122,405,5,10,22,38,39,118,34,155,5,21,0,2,17,61
2016,5158020,103,404,6,8,18,34,30,129,36,143,3,22,0,0,10,68
2016,5158024,86,271,5,3,13,25,21,89,31,102,8,10,0,1,8,41
2016,5158026,115,320,7,7,23,32,36,132,31,104,5,8,0,0,13,37
2016,5158028,218,553,14,10,42,44,55,164,61,213,11,27,2,2,33,93
2016,5158032,234,527,19,15,61,62,62,164,59,194,7,16,0,2,26,74
2016,5158036,36,133,5,2,4,11,16,45,7,52,0,6,0,0,4,17
2016,5162004,139,385,5,13,23,44,51,120,42,129,4,12,0,1,14,66
2016,5162008,167,463,10,18,26,51,53,143,52,170,6,24,1,1,19,56
2016,5162012,24,170,3,4,6,14,3,51,7,60,1,7,0,0,4,34
2016,5162016,90,312,4,2,10,16,23,70,32,152,5,20,0,0,16,52
2016,5162020,45,267,1,3,8,16,14,60,15,118,0,12,0,0,7,58
2016,5162022,105,366,1,0,7,21,29,83,45,138,4,27,1,5,18,92
2016,5162024,449,1228,18,162,96,127,136,326,122,379,18,43,2,2,57,189
2016,5162028,12,105,0,1,3,5,4,26,3,50,2,3,0,0,0,20
2016,5166004,31,97,2,4,2,12,15,27,8,27,1,3,0,0,3,24
2016,5166008,16,97,2,2,2,13,7,32,3,33,0,5,0,0,2,12
2016,5166012,50,241,3,6,7,24,23,79,11,90,0,9,0,2,6,31
2016,5166016,102,262,5,9,28,28,33,82,26,93,2,6,0,1,8,43
2016,5166020,33,88,1,4,5,13,12,25,9,30,1,1,1,0,4,15
2016,5166024,20,133,2,4,3,17,6,41,8,51,0,4,0,0,1,16
2016,5166028,33,176,1,6,8,19,15,46,4,71,0,9,1,0,4,25
2016,5166032,176,528,8,33,41,89,59,147,45,171,7,15,1,0,15,73
2016,5166036,91,310,9,5,28,24,24,91,19,118,4,16,0,3,7,53
2016,5170004,20,75,0,0,7,8,5,25,5,27,0,2,0,0,3,13
2016,5170008,150,473,6,4,47,49,41,164,36,180,5,14,1,1,14,61
2016,5170012,36,206,5,3,9,15,10,86,8,73,1,5,0,0,3,24
2016,5170016,13,83,2,1,5,0,3,22,2,41,1,3,0,0,0,16
2016,5170020,93,243,5,4,16,48,32,81,25,74,6,7,0,0,9,29
2016,5170024,201,713,15,19,33,102,66,220,57,260,9,20,1,1,20,91
2016,5170028,51,194,4,3,8,23,23,64,12,66,0,3,0,2,4,33
2016,5170032,49,224,2,6,16,28,20,76,8,78,1,4,0,1,2,31
2016,5170036,14,94,2,0,5,11,3,35,1,31,3,3,0,0,0,14
2016,5170040,9,70,1,2,2,3,3,29,3,29,0,4,0,0,0,3
2016,5170044,48,249,2,8,12,34,18,90,12,76,1,7,0,0,3,34
2016,5170048,99,395,4,12,30,65,26,127,23,131,3,12,1,2,12,46
2016,5170052,27,154,1,1,4,20,14,44,4,52,2,3,0,0,2,34
2016,5313000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5314000,1201,2604,171,151,191,218,313,588,316,989,49,150,7,7,154,501
2016,5315000,3808,8531,346,164,664,599,1099,2096,1028,3372,148,517,13,25,510,1758
2016,5316000,493,1064,21,24,91,130,165,321,134,377,26,47,2,5,54,160
2016,5334002,689,1621,22,39,121,150,226,445,179,645,32,54,1,10,108,278
2016,5334004,91,387,2,120,22,53,34,100,22,84,1,5,0,1,10,24
2016,5334008,66,194,4,7,12,33,26,50,17,70,2,7,0,0,5,27
2016,5334012,143,558,10,124,31,68,50,162,29,146,6,16,0,0,17,42
2016,5334016,88,322,7,16,18,40,31,92,24,123,0,16,0,1,8,34
2016,5334020,27,77,4,0,6,7,7,23,9,34,0,2,0,0,1,11
2016,5334024,14,189,2,113,3,3,5,19,2,35,0,9,0,0,2,10
2016,5334028,18,103,0,0,5,10,6,33,6,43,0,2,0,0,1,15
2016,5334032,131,371,11,20,38,63,36,121,29,102,5,17,0,1,12,47
2016,5334036,74,307,2,11,18,35,21,96,24,113,3,10,0,0,6,42
2016,5354004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5354036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5358004,23,105,0,4,4,16,10,33,5,29,1,3,0,0,3,20
2016,5358008,282,616,19,40,69,125,92,222,77,163,5,7,0,1,20,58
2016,5358012,5,20,0,1,2,3,1,7,1,7,0,0,0,0,1,2
2016,5358016,13,59,1,0,2,4,3,19,6,24,0,4,0,0,1,8
2016,5358020,8,65,1,0,1,7,2,17,3,22,0,2,0,0,1,17
2016,5358024,93,183,7,7,20,21,27,66,26,62,2,5,0,1,11,21
2016,5358028,52,130,2,4,11,17,19,46,13,46,1,3,0,0,6,14
2016,5358032,21,127,0,1,7,7,3,42,8,54,1,5,0,0,2,18
2016,5358036,26,87,2,5,8,13,8,29,5,31,1,0,0,0,2,9
2016,5358040,13,69,1,2,3,5,7,25,1,27,0,4,0,0,1,6
2016,5358044,9,54,0,1,1,2,4,13,2,22,1,1,0,0,1,15
2016,5358048,24,107,1,5,7,15,8,37,6,39,1,1,0,0,1,10
2016,5358052,12,95,0,3,1,12,4,19,6,43,0,6,0,0,1,12
2016,5358056,17,61,1,2,5,5,3,21,6,20,1,3,0,0,1,10
2016,5358060,9,82,1,1,2,10,2,21,3,35,0,4,0,0,1,11
2016,5362004,41,193,1,8,6,32,16,57,14,62,1,5,0,0,3,29
2016,5362008,205,427,20,22,45,73,64,126,53,138,3,17,0,1,20,50
2016,5362012,121,284,9,5,27,18,39,83,30,116,6,18,1,2,9,42
2016,5362016,47,172,8,12,10,31,14,57,8,43,2,5,0,0,5,24
2016,5362020,81,310,7,5,18,34,28,87,19,114,1,13,0,3,8,54
2016,5362024,114,362,5,7,21,35,32,89,40,148,6,14,0,2,10,67
2016,5362028,165,480,6,8,29,55,51,122,46,188,5,18,0,1,28,88
2016,5362032,206,479,13,18,48,43,55,148,58,180,7,14,3,1,22,75
2016,5362036,97,395,6,5,19,29,28,89,28,143,4,31,0,2,12,96
2016,5362040,247,217,120,6,31,32,44,70,28,64,5,8,0,0,19,37
2016,5366004,27,113,4,3,4,16,7,35,6,33,2,10,0,0,4,16
2016,5366008,6,52,0,2,2,6,3,25,0,11,1,1,0,1,0,6
2016,5366012,7,23,0,2,2,1,2,7,2,8,1,1,0,0,0,4
2016,5366016,137,438,5,19,26,82,49,141,40,133,6,6,0,0,11,57
2016,5366020,8,37,0,1,4,5,2,12,2,13,0,3,0,0,0,3
2016,5366024,22,89,2,3,6,11,6,27,5,29,1,7,0,0,2,12
2016,5366028,44,177,4,4,5,20,12,55,17,58,3,9,0,0,3,31
2016,5366032,8,49,2,0,1,6,3,9,2,24,0,3,0,0,0,7
2016,5366036,15,84,0,6,4,9,3,27,6,27,0,2,0,0,2,13
2016,5366040,31,164,2,5,7,10,9,67,10,55,0,5,0,0,3,22
2016,5366044,20,149,0,4,5,26,7,47,4,46,0,10,0,0,4,16
2016,5370004,48,359,2,9,11,35,21,115,8,123,1,7,1,1,4,69
2016,5370008,26,102,4,4,3,14,6,38,8,34,2,0,0,0,3,12
2016,5370012,55,192,1,8,9,42,18,62,16,55,4,5,0,1,7,19
2016,5370016,74,310,3,13,20,43,18,113,21,91,2,10,0,0,10,40
2016,5370020,98,290,5,12,28,44,24,92,25,105,5,8,0,0,11,29
2016,5370024,29,42,0,1,6,4,7,10,11,21,1,0,0,0,4,6
2016,5370028,33,171,0,5,5,30,14,68,9,48,0,5,0,1,5,14
2016,5370032,9,63,1,2,2,2,3,17,2,34,1,1,0,0,0,7
2016,5370036,25,133,2,3,5,21,10,56,2,40,2,2,0,0,4,11
2016,5370040,34,176,2,3,11,19,10,49,9,74,0,8,0,0,2,23
2016,5374004,57,118,3,1,9,24,28,39,10,40,3,3,0,0,4,11
2016,5374008,37,138,1,4,8,22,13,46,9,50,0,4,0,0,6,12
2016,5374012,112,390,5,18,34,75,33,141,25,109,3,10,0,0,12,37
2016,5374016,17,117,0,6,6,20,7,36,2,37,0,7,0,0,2,11
2016,5374020,25,151,3,4,7,12,6,58,7,59,1,7,0,0,1,11
2016,5374024,27,128,1,2,7,20,12,42,3,47,2,3,0,0,2,14
2016,5374028,11,81,1,4,2,8,2,27,5,28,0,4,0,0,1,10
2016,5374032,21,146,4,2,7,13,2,54,6,57,1,7,0,0,1,13
2016,5374036,49,151,4,5,6,20,14,48,14,57,3,3,0,0,8,18
2016,5374040,26,151,3,1,6,28,8,52,6,46,1,3,0,0,2,21
2016,5374044,36,194,2,2,12,43,11,71,7,50,0,4,0,0,4,24
2016,5374048,30,180,2,6,6,14,11,56,5,67,2,13,0,0,4,24
2016,5374052,47,174,2,2,7,17,17,57,13,63,3,6,0,1,5,28
2016,5378004,210,726,8,16,35,56,70,180,64,291,5,41,0,3,28,139
2016,5378008,50,137,4,1,9,8,12,45,13,50,3,9,0,0,9,24
2016,5378012,30,129,3,1,5,12,13,39,7,44,0,9,0,0,2,24
2016,5378016,47,210,5,4,11,25,11,53,13,87,0,4,1,1,6,36
2016,5378020,20,89,1,0,5,5,3,28,5,39,2,4,0,0,4,13
2016,5378024,50,192,4,4,17,11,14,57,6,81,3,10,0,0,6,29
2016,5378028,37,228,2,2,9,24,5,56,8,90,5,13,0,1,8,42
2016,5378032,50,253,4,5,6,22,17,99,12,97,1,7,0,1,10,22
2016,5382004,37,194,1,1,8,13,15,76,7,65,1,3,0,0,5,36
2016,5382008,49,144,0,6,8,11,14,33,21,52,2,8,0,0,4,34
2016,5382012,95,372,7,6,21,25,28,111,25,145,4,14,0,0,10,71
2016,5382016,43,133,3,8,9,19,15,42,8,41,0,6,0,0,8,17
2016,5382020,69,403,4,10,12,53,23,127,12,140,5,20,0,0,13,53
2016,5382024,90,251,9,4,25,13,20,62,18,102,5,13,0,0,13,57
2016,5382028,37,369,3,112,10,25,8,84,13,104,1,6,0,0,2,38
2016,5382032,55,173,4,3,6,16,22,52,14,64,2,8,0,0,7,30
2016,5382036,14,114,0,5,5,12,5,36,2,44,1,5,0,0,1,12
2016,5382040,29,122,0,3,4,9,10,38,10,51,1,3,0,0,4,18
2016,5382044,61,274,4,4,10,24,18,83,14,85,4,18,0,1,11,59
2016,5382048,29,219,1,2,5,25,12,69,7,73,0,10,0,0,4,40
2016,5382052,19,60,1,1,6,8,6,19,5,15,0,4,0,0,1,13
2016,5382056,132,420,9,11,32,52,49,133,29,150,2,15,1,1,10,58
2016,5382060,95,353,7,12,19,42,23,119,24,115,7,21,0,1,15,43
2016,5382064,27,142,3,5,6,12,8,50,7,53,0,4,0,0,3,18
2016,5382068,208,603,13,9,47,76,64,191,53,221,5,21,0,4,26,81
2016,5382072,44,140,5,4,11,8,12,37,5,62,4,5,0,0,7,24
2016,5382076,16,143,1,10,5,16,3,46,3,48,1,1,0,0,3,22
2016,5512000,227,813,19,29,47,105,68,257,70,287,2,29,0,1,21,105
2016,5513000,1180,1655,242,190,276,276,304,573,250,418,17,37,1,2,90,159
2016,5515000,739,2746,49,274,158,170,233,595,205,1116,20,125,0,8,74,458
2016,5554004,78,311,10,5,19,36,22,111,15,105,2,9,0,1,10,44
2016,5554008,90,560,6,13,16,71,29,194,29,209,0,16,0,1,10,56
2016,5554012,66,318,4,8,18,30,16,103,24,128,2,5,0,0,2,44
2016,5554016,30,143,2,1,9,23,11,47,5,50,1,5,0,0,2,17
2016,5554020,163,364,4,17,38,51,63,130,40,125,3,7,0,3,15,31
2016,5554024,19,62,3,0,4,7,6,21,5,17,1,3,0,0,0,14
2016,5554028,14,84,2,4,3,4,7,28,1,41,1,1,0,0,0,6
2016,5554032,18,71,1,2,1,4,6,33,8,22,1,2,0,0,1,8
2016,5554036,11,85,1,1,3,4,2,29,3,38,0,2,0,0,2,11
2016,5554040,12,95,0,3,4,15,6,30,2,33,0,2,0,0,0,12
2016,5554044,14,120,0,2,2,10,6,37,2,43,2,5,0,0,2,23
2016,5554048,23,155,3,1,6,9,9,57,4,65,1,5,0,0,0,18
2016,5554052,20,59,2,1,4,2,6,21,5,24,1,0,0,2,2,9
2016,5554056,32,181,4,10,8,22,6,55,10,72,3,5,0,0,1,17
2016,5554060,10,81,2,4,1,7,5,26,1,29,0,2,0,0,1,13
2016,5554064,18,89,0,1,9,9,6,33,0,39,0,2,0,0,3,5
2016,5554068,32,194,1,0,6,23,12,59,9,88,2,4,0,0,2,20
2016,5558004,21,131,2,4,8,12,7,41,2,53,1,6,0,0,1,15
2016,5558008,12,86,2,0,2,4,4,20,4,37,0,2,0,0,0,23
2016,5558012,54,399,10,118,13,27,19,78,7,117,1,8,1,0,3,51
2016,5558016,70,356,7,4,20,28,20,112,13,150,3,13,0,0,7,49
2016,5558020,13,87,1,0,2,2,2,20,3,35,2,6,1,0,2,24
2016,5558024,25,203,3,2,5,10,5,64,7,86,1,14,0,0,4,27
2016,5558028,11,80,2,1,1,9,4,16,2,38,0,4,0,0,2,12
2016,5558032,17,176,2,3,1,18,8,52,6,70,0,7,0,0,0,26
2016,5558036,5,91,1,3,2,7,0,34,0,36,0,1,0,0,2,10
2016,5558040,18,104,3,0,4,3,7,29,2,51,1,5,0,0,1,16
2016,5558044,24,181,0,3,6,21,8,67,7,66,0,8,0,0,3,16
2016,5562004,151,497,10,24,45,71,42,155,37,164,5,17,1,0,11,66
2016,5562008,74,210,3,9,24,36,18,75,19,59,3,5,0,0,7,26
2016,5562012,118,613,14,124,25,54,39,171,28,173,3,19,0,0,9,72
2016,5562014,209,487,20,26,53,75,67,169,41,149,10,13,0,0,18,55
2016,5562016,42,303,4,4,12,18,16,81,7,138,1,15,0,0,2,47
2016,5562020,190,371,12,11,53,53,56,121,44,122,4,14,0,1,21,49
2016,5562024,199,574,15,34,59,82,61,201,41,162,0,18,0,2,23,75
2016,5562028,65,190,7,3,19,33,20,77,10,60,1,2,0,0,8,15
2016,5562032,302,772,28,28,67,99,89,239,74,265,8,30,0,0,36,111
2016,5562036,45,179,3,5,9,17,13,61,10,68,2,7,2,0,6,21
2016,5566004,31,68,3,1,8,6,7,17,8,29,0,8,0,0,5,7
2016,5566008,68,278,8,6,21,29,25,87,8,98,2,5,0,0,4,53
2016,5566012,103,319,10,8,21,27,36,95,25,137,2,10,0,1,9,41
2016,5566016,35,172,3,7,10,22,8,64,12,59,1,0,0,0,1,20
2016,5566020,9,64,1,3,2,4,3,19,2,32,1,1,0,0,0,5
2016,5566024,12,41,0,0,6,3,3,13,3,16,0,0,0,0,0,9
2016,5566028,90,440,12,22,24,59,27,149,21,148,1,9,0,0,5,53
2016,5566032,4,51,1,2,0,4,1,14,0,21,1,2,0,0,1,8
2016,5566036,9,44,1,0,2,3,3,12,1,20,0,1,0,0,2,8
2016,5566040,58,161,7,8,15,23,19,45,14,57,2,6,0,3,1,19
2016,5566044,19,62,4,2,1,7,7,26,4,18,2,3,0,0,1,6
2016,5566048,27,131,5,0,4,13,8,56,6,48,1,3,0,0,3,11
2016,5566052,11,52,1,2,4,3,4,15,2,21,0,2,0,0,0,9
2016,5566056,16,81,1,1,6,6,3,29,6,35,0,1,0,0,0,9
2016,5566060,11,124,2,2,2,15,4,36,1,45,0,4,0,0,2,22
2016,5566064,30,71,5,1,10,2,9,18,4,40,0,3,0,0,2,7
2016,5566068,37,174,4,2,9,20,10,50,8,78,1,4,0,0,5,20
2016,5566072,16,89,1,5,8,9,6,31,1,30,0,3,0,1,0,10
2016,5566076,164,671,23,128,47,83,44,172,33,198,2,15,0,1,15,74
2016,5566080,14,56,1,2,2,3,4,19,4,20,1,3,0,0,2,9
2016,5566084,72,237,11,11,28,34,20,83,6,73,1,6,0,0,6,30
2016,5566088,13,68,1,1,2,6,4,25,5,23,1,4,0,0,0,9
2016,5566092,17,92,2,2,4,7,5,30,6,35,0,4,0,0,0,14
2016,5566096,14,70,1,1,6,6,3,25,1,24,0,6,0,0,3,8
2016,5570004,157,381,12,16,35,52,54,147,41,123,3,10,0,0,12,33
2016,5570008,103,246,3,13,24,28,35,94,29,77,3,6,1,0,8,28
2016,5570012,11,52,0,0,1,2,5,17,5,20,0,3,0,0,0,10
2016,5570016,18,116,1,1,3,6,9,34,3,44,0,4,1,0,1,27
2016,5570020,38,132,4,5,14,10,14,45,4,51,0,6,0,0,2,15
2016,5570024,14,83,1,0,6,5,2,28,5,37,0,4,0,0,0,9
2016,5570028,53,177,5,1,12,12,13,56,17,70,1,7,0,0,5,31
2016,5570032,20,77,1,4,5,12,5,23,3,32,0,2,1,0,5,4
2016,5570036,16,100,0,2,6,9,5,35,2,39,0,4,0,0,3,11
2016,5570040,23,117,3,4,6,7,6,38,5,43,1,4,0,1,2,20
2016,5570044,29,160,0,1,5,10,11,41,7,70,1,10,0,1,5,27
2016,5570048,20,80,0,2,8,6,4,18,3,33,1,4,0,0,4,17
2016,5570052,60,274,8,8,6,26,18,88,14,102,3,11,0,0,11,39
2016,5711000,1016,2471,71,59,212,293,329,766,258,862,34,118,0,3,112,370
2016,5754004,16,56,1,2,7,11,3,18,3,9,0,3,0,1,2,12
2016,5754008,264,743,17,11,58,75,90,231,71,278,7,27,0,3,21,118
2016,5754012,36,147,2,0,10,21,11,60,8,45,2,2,0,0,3,19
2016,5754016,60,225,5,7,13,23,21,68,18,86,1,5,0,1,2,35
2016,5754020,31,116,1,0,7,11,14,39,5,56,1,2,0,0,3,8
2016,5754024,16,46,0,1,3,2,5,15,6,17,0,2,0,0,2,9
2016,5754028,157,313,11,9,35,28,63,93,30,106,4,11,0,1,14,65
2016,5754032,74,253,4,8,20,21,24,89,17,92,2,6,0,2,7,35
2016,5754036,32,251,3,2,8,29,10,97,7,90,1,7,0,1,3,25
2016,5754040,27,142,1,0,10,18,6,44,7,60,3,7,0,0,0,13
2016,5754044,63,213,6,0,11,17,24,57,14,74,1,14,0,0,7,51
2016,5754048,45,139,3,7,9,16,12,42,12,53,2,5,0,0,7,16
2016,5754052,25,79,4,0,6,9,9,21,5,28,0,7,0,1,1,13
2016,5758004,95,355,8,13,22,44,26,111,22,121,4,16,0,0,13,50
2016,5758008,27,170,4,6,3,14,5,65,7,54,1,1,0,0,7,30
2016,5758012,183,612,17,125,53,90,41,175,49,156,5,16,0,0,18,50
2016,5758016,19,117,3,6,3,16,6,38,4,42,1,6,0,0,2,9
2016,5758020,24,115,4,5,5,16,9,36,2,33,0,3,0,0,4,22
2016,5758024,77,290,3,6,17,55,29,96,17,95,3,4,0,0,8,34
2016,5758028,17,69,2,1,1,3,10,23,4,30,0,1,0,0,0,11
2016,5758032,20,128,2,3,2,17,8,35,6,43,2,10,0,0,0,20
2016,5758036,19,117,0,3,7,17,8,32,3,40,0,5,0,0,1,20
2016,5762004,47,236,5,118,14,21,15,46,8,29,0,4,0,0,5,18
2016,5762008,11,86,1,2,3,13,4,29,3,31,0,2,0,0,0,9
2016,5762012,24,64,6,1,5,6,10,25,0,23,1,2,0,0,2,7
2016,5762016,11,136,0,5,4,25,5,42,0,40,0,4,0,0,2,20
2016,5762020,47,206,5,11,13,25,16,77,5,61,0,9,0,1,8,22
2016,5762024,3,37,0,0,2,5,0,11,0,14,0,1,0,0,1,6
2016,5762028,7,36,0,0,2,7,1,6,2,17,1,0,0,0,1,6
2016,5762032,16,92,0,3,8,9,2,41,4,30,0,3,0,0,2,6
2016,5762036,45,186,5,12,13,26,13,62,9,61,1,7,0,1,4,17
2016,5762040,3,92,0,5,2,28,0,27,1,22,0,0,0,0,0,10
2016,5766004,21,105,0,5,3,41,9,34,4,20,0,2,0,0,5,3
2016,5766008,143,350,14,9,34,60,42,128,30,92,7,10,1,0,15,51
2016,5766012,13,64,0,6,6,16,3,19,2,15,1,4,0,0,1,4
2016,5766016,25,120,3,3,4,23,9,36,9,45,0,2,0,0,0,11
2016,5766020,176,576,13,15,51,101,42,192,46,176,7,21,1,0,16,71
2016,5766024,12,55,1,0,3,11,6,16,1,21,1,1,0,0,0,6
2016,5766028,16,90,1,3,5,12,7,32,1,31,2,5,0,2,0,5
2016,5766032,37,82,2,1,14,15,11,35,7,17,1,2,0,0,2,12
2016,5766036,26,103,5,5,6,16,7,41,4,29,3,4,0,0,1,8
2016,5766040,63,343,7,17,19,59,15,125,13,98,5,11,0,0,4,33
2016,5766044,62,318,6,11,11,50,25,100,11,110,1,6,0,0,8,41
2016,5766048,21,145,0,3,3,15,5,56,11,47,1,6,0,0,1,18
2016,5766052,14,66,1,1,4,14,5,16,2,19,1,6,0,0,1,10
2016,5766056,39,135,4,3,14,18,7,44,12,53,0,2,0,1,2,14
2016,5766060,9,62,4,2,2,15,3,21,0,18,0,1,0,0,0,5
2016,5766064,14,76,1,0,3,7,5,28,3,33,0,2,0,0,2,6
2016,5770004,130,372,14,10,30,63,40,105,26,128,4,10,0,0,16,56
2016,5770008,41,255,3,8,8,57,15,88,12,77,1,3,0,0,2,22
2016,5770012,15,121,2,3,5,11,4,39,1,41,0,4,0,0,3,23
2016,5770016,18,91,1,4,5,17,5,30,3,31,1,1,0,0,3,8
2016,5770020,52,198,1,7,15,34,21,54,11,74,0,6,0,0,4,23
2016,5770024,233,639,12,29,66,124,82,212,49,186,5,9,1,0,18,79
2016,5770028,25,186,0,4,6,17,12,70,4,62,2,6,0,1,1,26
2016,5770032,30,299,0,5,12,42,8,103,7,107,2,9,0,2,1,31
2016,5770036,19,93,2,4,6,15,4,37,4,28,1,3,0,0,2,6
2016,5770040,19,122,1,3,2,20,8,46,1,34,1,3,0,0,6,16
2016,5770044,11,209,1,112,2,11,6,34,0,36,0,3,0,0,2,13
2016,5774004,14,75,0,4,4,11,7,20,1,28,0,0,0,0,2,12
2016,5774008,40,140,4,5,8,26,10,47,8,40,0,2,0,0,10,20
2016,5774012,13,116,3,1,5,10,2,42,2,35,0,6,0,0,1,22
2016,5774016,31,173,3,6,9,25,8,47,8,58,2,8,0,1,1,28
2016,5774020,61,279,2,4,20,34,25,91,11,103,1,10,0,0,2,37
2016,5774024,17,136,1,1,4,10,2,50,8,50,0,4,0,0,2,21
2016,5774028,12,93,2,3,2,13,2,32,4,30,1,1,0,0,1,14
2016,5774032,335,1300,12,33,88,138,109,413,84,505,9,44,0,3,33,164
2016,5774036,37,329,2,121,9,27,10,66,7,83,3,4,0,0,6,28
2016,5774040,10,101,0,2,3,11,5,26,1,41,0,2,0,0,1,19
2016,5911000,946,2286,67,85,206,235,313,688,226,856,32,94,3,4,99,324
2016,5913000,2085,3900,159,123,450,485,625,1153,538,1414,85,132,3,6,225,587
2016,5914000,707,1137,60,66,164,199,214,365,169,340,29,29,0,3,71,135
2016,5915000,607,1181,46,45,154,191,209,396,137,386,13,33,1,2,47,128
2016,5916000,490,898,46,42,120,142,149,307,113,272,14,28,0,0,48,107
2016,5954004,6,55,1,0,0,8,3,20,2,18,0,0,0,0,0,9
2016,5954008,75,201,4,10,23,24,27,71,15,70,1,5,1,1,4,20
2016,5954012,60,186,4,8,16,30,22,64,15,58,1,4,0,0,2,22
2016,5954016,119,342,9,8,39,32,36,93,20,143,2,10,2,0,11,56
2016,5954020,40,150,0,2,10,11,11,45,9,61,2,7,0,0,8,24
2016,5954024,72,193,4,4,14,33,24,65,14,61,2,9,0,1,14,20
2016,5954028,29,160,3,4,10,18,7,48,7,53,0,8,0,0,2,29
2016,5954032,58,182,5,3,17,20,11,60,14,65,4,5,1,0,6,29
2016,5954036,212,615,14,15,59,65,48,206,57,230,12,14,1,2,21,83
2016,5958004,165,565,9,13,43,102,44,169,47,201,12,16,0,0,10,64
2016,5958008,21,63,0,4,6,8,8,21,6,21,1,2,0,0,0,7
2016,5958012,43,180,0,12,11,17,13,64,14,57,1,5,0,0,4,25
2016,5958016,8,68,3,1,1,10,1,23,0,25,0,2,0,0,3,7
2016,5958020,6,38,1,0,3,4,1,16,1,10,0,1,0,0,0,7
2016,5958024,22,149,2,7,8,27,5,49,4,40,1,4,0,0,2,22
2016,5958028,10,57,1,3,4,8,2,15,1,26,0,2,0,0,2,3
2016,5958032,43,212,0,11,9,20,17,80,10,67,1,6,0,2,6,26
2016,5958036,21,103,1,2,6,11,5,37,4,42,1,0,0,0,4,11
2016,5958040,40,174,1,4,6,24,9,63,13,47,2,4,0,0,9,32
2016,5958044,72,196,5,3,25,25,21,70,12,70,2,5,0,1,7,22
2016,5958048,21,101,2,5,4,14,7,29,4,35,1,3,0,0,3,15
2016,5962004,29,109,4,3,3,18,10,35,4,37,2,2,0,0,6,14
2016,5962008,10,77,3,5,4,3,1,18,2,38,0,1,0,0,0,12
2016,5962012,34,120,3,3,6,21,10,42,12,38,1,1,0,0,2,15
2016,5962016,94,360,9,125,23,40,24,89,19,73,5,8,0,0,14,25
2016,5962020,7,38,0,1,2,6,2,9,2,19,0,1,0,0,1,2
2016,5962024,239,550,10,26,66,87,74,193,54,165,10,18,0,0,25,61
2016,5962028,32,194,3,6,7,47,11,74,5,40,0,5,0,0,6,22
2016,5962032,246,513,13,20,46,88,89,182,65,154,5,14,1,0,27,55
2016,5962036,35,168,0,2,6,28,13,61,9,58,2,2,0,1,5,16
2016,5962040,126,311,14,11,33,34,40,119,23,92,4,8,0,0,12,47
2016,5962044,12,42,1,1,1,5,6,19,2,14,1,1,0,0,1,2
2016,5962048,34,96,4,3,9,15,14,29,4,39,1,2,0,0,2,8
2016,5962052,63,155,2,3,20,23,21,55,17,55,2,2,0,1,1,16
2016,5962056,20,77,1,1,11,9,5,34,3,27,0,1,0,0,0,5
2016,5962060,84,100,3,4,24,20,40,39,12,21,2,2,0,0,3,14
2016,5966004,55,187,5,8,10,29,20,64,14,53,1,5,0,0,5,28
2016,5966008,11,92,0,1,2,7,4,37,3,33,1,2,0,0,1,12
2016,5966012,39,120,4,3,11,18,10,32,10,52,1,4,0,0,3,11
2016,5966016,17,70,2,1,5,6,6,23,3,29,0,2,0,0,1,9
2016,5966020,46,153,2,3,14,24,8,57,18,53,0,4,0,0,4,12
2016,5966024,53,177,4,9,10,14,18,52,12,67,1,7,0,0,8,28
2016,5966028,31,176,4,1,7,14,14,59,5,77,1,11,0,0,0,14
